Edad,Ingresos_Anuales,Experiencia_Tecnológica,Estrategia_Marketing,Adopcion_Servicio_Nube,Interacciones_Redes_Sociales
58,2214.8451879706313,Baja,Publicidad en Eventos,Sí,3.736061442794103
26,1939.2133151007738,Alta,Publicidad en Línea,Sí,5.403872191737246
18,1267.922438802271,Alta,Marketing de Influencia,Sí,94.9925544528789
59,1336.0627515944586,Alta,Publicidad en Eventos,Sí,13.257531307293002
20,3134.5289623847398,Alta,Publicidad en Eventos,No,5.475024302146059
50,588.1293859115109,Baja,Publicidad en Línea,No,77.44528852991573
40,3623.3027732162604,Media,Marketing de Influencia,Sí,46.16008232956531
28,1759.1579260477463,Alta,Publicidad en Eventos,Sí,94.42941493317272
48,3086.1093153716606,Media,Marketing de Influencia,No,13.880528892190435
26,872.0599717576795,Baja,Publicidad en Eventos,Sí,93.90065268187824
39,3218.7086037707013,Alta,Publicidad en Línea,Sí,18.399764113233864
21,1241.1121654711237,Alta,Marketing de Influencia,Sí,88.54014231303891
23,309.1266440017266,Media,Marketing de Influencia,Sí,28.19307142182843
45,3175.3947960746696,Baja,Marketing de Influencia,Sí,29.59804076577163
44,2484.1049875640983,Baja,Publicidad en Línea,Sí,78.23837398791387
30,2784.3885856376373,Media,Publicidad en Línea,Sí,52.44336843602806
18,2514.9167831162877,Alta,Publicidad en Línea,Sí,78.57897349547906
21,1159.5784171131918,Media,Publicidad en Eventos,Sí,57.94860160330471
50,1517.6868722525278,Alta,Marketing de Influencia,Sí,40.610124014036984
58,327.4314944060858,Baja,Publicidad en Eventos,Sí,9.805393812707042
38,3674.7033353380116,Alta,Marketing de Influencia,Sí,96.43832844841525
32,1923.8035483736253,Alta,Marketing de Contenido,No,21.405059578156703
42,921.8977170914682,Alta,Marketing de Influencia,Sí,89.645570104158
21,301.56720922253174,Baja,Marketing de Influencia,Sí,14.914419868940154
50,3205.1941302696773,Alta,Publicidad en Eventos,No,22.9638015527313
27,1571.8444486135227,Media,Marketing de Contenido,No,10.219578352235704
24,1352.3933004630971,Baja,Marketing de Contenido,Sí,1.1810882569490588
21,2266.5396019723503,Alta,Marketing de Influencia,No,92.87725507702116
46,2122.4735476140395,Baja,Marketing de Influencia,No,2.808683405214929
21,2589.8657607165997,Baja,Marketing de Influencia,No,67.37924557757752
33,315.58617274527876,Baja,Publicidad en Eventos,Sí,46.43781570084686
50,1650.0018650477693,Baja,Marketing de Contenido,Sí,22.513473491701262
56,3905.953851266885,Alta,Marketing de Influencia,No,86.11109736118061
46,1066.6585200458899,Baja,Publicidad en Eventos,Sí,86.04446126228336
23,1514.1662535539144,Alta,Marketing de Influencia,Sí,73.6821360415857
19,722.0417419821983,Baja,Publicidad en Línea,No,34.35818537128444
35,2151.481407163803,Alta,Marketing de Contenido,No,76.33722099944022
26,1782.4872871157274,Baja,Publicidad en Línea,Sí,78.89500128399267
27,1796.2185985915985,Alta,Marketing de Contenido,No,71.4136483969635
31,1859.655318120084,Media,Publicidad en Línea,No,80.83143886024303
59,2897.7501880431546,Media,Publicidad en Línea,Sí,96.05572294894986
42,1972.0786640687852,Baja,Marketing de Contenido,No,70.12975439400995
22,1264.149025077921,Media,Marketing de Contenido,Sí,18.036721401394253
25,2124.5316515522054,Baja,Publicidad en Línea,Sí,76.08228463954477
23,3799.049197927574,Alta,Marketing de Contenido,No,24.584021249698075
57,2043.3188149948123,Baja,Marketing de Contenido,Sí,21.799738812338177
38,814.3432807812826,Baja,Marketing de Contenido,Sí,50.304276908952495
21,3346.7705318198105,Media,Marketing de Contenido,Sí,34.15635347334695
19,3694.6718288561938,Media,Publicidad en Eventos,No,21.649418073265323
27,1559.8136350992547,Alta,Publicidad en Eventos,Sí,0.41386651878227987
44,381.65749758282493,Alta,Marketing de Contenido,Sí,16.152204009896188
19,3281.1120782724574,Alta,Marketing de Influencia,Sí,61.15619930615639
58,1502.8743630047518,Baja,Marketing de Contenido,Sí,9.764911819115218
56,2326.637647737764,Alta,Marketing de Influencia,Sí,73.6627549149134
39,3203.159604518053,Alta,Marketing de Contenido,Sí,64.9352375492714
30,2064.1537831572823,Alta,Marketing de Contenido,No,61.59626390087024
24,1381.8739488755234,Baja,Publicidad en Eventos,No,18.205922962520916
50,3469.5189572114095,Media,Marketing de Contenido,No,58.055380533131604
38,3715.4006458376934,Media,Publicidad en Eventos,Sí,62.918050037007646
30,2952.6848403941635,Alta,Marketing de Contenido,Sí,88.39291813991514
40,344.75902979956453,Baja,Publicidad en Eventos,Sí,35.37976299863242
38,459.6261116844307,Media,Marketing de Contenido,Sí,58.54083277632001
51,2437.577186149605,Alta,Marketing de Influencia,No,48.82255824407861
50,3170.468291952414,Alta,Marketing de Influencia,No,28.371421767455473
27,823.3109649701897,Baja,Marketing de Contenido,Sí,78.59082953273983
54,3639.3221828917826,Alta,Marketing de Influencia,Sí,87.69839807520634
21,3692.966602266196,Baja,Marketing de Contenido,Sí,11.328799632713649
59,3231.1299056385865,Media,Marketing de Contenido,Sí,9.663915292984427
26,2699.462449183143,Alta,Publicidad en Eventos,Sí,79.8038350659194
46,1659.108352373436,Media,Publicidad en Eventos,Sí,81.38578179662963
31,642.7876859846183,Baja,Marketing de Influencia,Sí,62.43485001908118
41,3774.147189105495,Media,Publicidad en Línea,Sí,90.66803991384246
25,1352.0216985458758,Alta,Marketing de Influencia,Sí,0.3004971163818704
30,976.7418908988524,Media,Marketing de Influencia,No,10.328654893883959
20,3807.7055225701233,Alta,Publicidad en Línea,No,48.685380740444394
54,2508.7954052753676,Baja,Marketing de Influencia,Sí,87.13514060818996
31,3833.1390299171326,Alta,Marketing de Influencia,Sí,54.49721999498114
41,3369.3337813083704,Alta,Marketing de Contenido,No,24.696447295568337
57,1376.629687326287,Baja,Marketing de Influencia,No,3.2120135741406486
27,2763.9483258551504,Baja,Marketing de Contenido,Sí,30.34186547214445
57,2548.7395037622077,Media,Publicidad en Eventos,Sí,79.72395812704092
33,1770.6586337120568,Baja,Publicidad en Eventos,Sí,38.280764730892514
29,2305.635180083491,Media,Marketing de Influencia,Sí,33.36562777438955
27,2253.2302741197677,Media,Marketing de Influencia,No,95.28569772835266
19,539.8446999110403,Alta,Marketing de Contenido,Sí,52.319433588949195
44,964.3803397751872,Alta,Marketing de Contenido,Sí,39.73471131636867
29,2318.5994047729155,Baja,Publicidad en Línea,Sí,37.10771994779476
49,460.96147326969503,Alta,Marketing de Contenido,Sí,72.3182521137337
29,3297.5075665971062,Alta,Marketing de Contenido,Sí,95.86995105005
19,1751.7029995055013,Baja,Marketing de Contenido,Sí,16.15598880077248
26,579.7698687804833,Media,Publicidad en Línea,Sí,83.98086651152474
43,3413.043261288247,Media,Publicidad en Línea,Sí,22.313195456942523
48,553.7983791143006,Alta,Marketing de Influencia,No,41.451924759642075
51,923.5607740305448,Media,Publicidad en Eventos,Sí,0.7728333598960635
41,3136.6559333641367,Baja,Publicidad en Línea,No,19.002441135877078
38,3754.5379878994777,Alta,Publicidad en Línea,Sí,50.71222838104119
26,427.98690646523823,Baja,Publicidad en Línea,Sí,57.170654905779
18,523.841815060427,Media,Publicidad en Eventos,Sí,15.092621883140323
52,2085.7214866758595,Media,Marketing de Influencia,Sí,54.53607749943087
48,1853.5687796341488,Alta,Publicidad en Eventos,Sí,65.11769706472559
56,3864.6076602890566,Alta,Publicidad en Eventos,Sí,56.6281630114223
38,1955.488577612504,Media,Marketing de Influencia,No,36.82371972983757
55,2928.137703190248,Media,Marketing de Contenido,Sí,69.6153127828221
40,1596.4740951254937,Media,Publicidad en Eventos,No,66.31232554468353
40,981.782610838543,Alta,Publicidad en Eventos,Sí,45.53039583479924
59,2851.3944748332297,Baja,Publicidad en Línea,Sí,34.99883276195762
38,1984.478173116829,Media,Marketing de Contenido,Sí,85.91340240144561
25,2406.2003046251625,Alta,Marketing de Contenido,Sí,5.779616939000798
19,3277.224447828988,Baja,Marketing de Contenido,Sí,62.0103035561404
48,1607.7236382334677,Media,Publicidad en Eventos,Sí,0.03903003162135654
30,2122.3211933437906,Alta,Publicidad en Eventos,Sí,95.43248761149627
23,2175.3588331935553,Alta,Publicidad en Eventos,Sí,74.59843897569681
39,552.6577852027524,Baja,Publicidad en Línea,Sí,21.228021041803558
23,2843.796883281746,Alta,Publicidad en Eventos,Sí,87.88071935150384
34,1942.3477772384003,Alta,Marketing de Contenido,Sí,35.42700716012103
41,2516.9059942799254,Alta,Publicidad en Línea,Sí,42.142298874442666
58,3581.736243896527,Baja,Publicidad en Eventos,No,35.62318693610378
55,1270.2593942438152,Media,Publicidad en Línea,Sí,86.45424629022959
57,2792.6430276832416,Media,Marketing de Contenido,Sí,89.45426621062948
58,2363.0458570128967,Baja,Publicidad en Eventos,Sí,43.9578687302177
56,2301.962726875756,Media,Marketing de Contenido,Sí,9.840205005541037
18,3764.9928322321935,Media,Marketing de Contenido,Sí,11.358514577938406
27,1628.6284178591184,Media,Marketing de Influencia,No,96.77923663019162
33,552.8207817723533,Baja,Marketing de Contenido,No,52.29453013858139
22,1566.4319003349335,Baja,Marketing de Contenido,Sí,60.673486533898824
46,322.70125544476554,Baja,Publicidad en Línea,Sí,26.70162586739393
53,3343.6954457840543,Media,Publicidad en Eventos,No,56.7591121922543
38,3959.057176842359,Baja,Marketing de Influencia,Sí,38.411246852060486
24,3307.325083120835,Media,Marketing de Contenido,Sí,91.68240513894652
59,3237.1067734978556,Baja,Marketing de Influencia,Sí,55.23792753430613
49,2687.33276450626,Media,Marketing de Influencia,Sí,24.6119241142174
43,2429.4006614343443,Alta,Marketing de Contenido,Sí,68.48927882588706
34,2400.821371541388,Alta,Marketing de Contenido,Sí,25.84502301044903
22,1799.696360105071,Alta,Publicidad en Eventos,No,1.1728677456829928
31,941.2169393065556,Alta,Marketing de Contenido,Sí,48.27832792861867
51,2715.548146863575,Media,Publicidad en Eventos,Sí,5.861381368177476
35,393.1573845081546,Media,Publicidad en Línea,No,1.4544897012740199
19,1157.5035954686837,Media,Publicidad en Línea,Sí,6.079285266465595
43,315.6829503001004,Media,Marketing de Contenido,No,35.42413099262707
40,2146.9456443500003,Alta,Marketing de Contenido,Sí,45.31718791482431
40,1618.8158355376702,Media,Publicidad en Línea,Sí,9.416021618473858
35,1880.3400237624112,Alta,Publicidad en Eventos,Sí,66.2933144175191
21,2421.3655619134292,Alta,Marketing de Influencia,No,79.43028372813133
37,581.3851033564752,Baja,Publicidad en Eventos,No,47.49357253707007
47,1272.3257275400563,Baja,Marketing de Influencia,No,8.231680328754177
22,1151.059794459111,Alta,Marketing de Contenido,Sí,64.70892094089007
38,3579.4152295331673,Media,Marketing de Contenido,Sí,12.945729799973648
48,3042.585909762654,Baja,Publicidad en Eventos,Sí,93.31662276385411
33,987.8065918598069,Baja,Publicidad en Línea,No,20.98927650185568
51,3401.8931346324744,Baja,Marketing de Contenido,No,75.44520782513719
22,2123.090655411859,Baja,Marketing de Influencia,No,5.807077702671448
37,3306.094206702745,Media,Publicidad en Eventos,Sí,18.562125234726047
55,3006.863132213447,Media,Marketing de Influencia,Sí,37.72109371199893
18,1638.148444275348,Alta,Publicidad en Eventos,No,68.8845132462449
35,2526.5054497605006,Baja,Publicidad en Eventos,No,25.301245624767134
35,2518.254953332774,Alta,Publicidad en Línea,Sí,1.0810852516926817
57,3704.2514822679964,Alta,Marketing de Influencia,Sí,54.15539008808833
58,655.818212642877,Baja,Publicidad en Línea,Sí,75.91236011478651
36,3406.306942282282,Alta,Publicidad en Línea,No,37.517269271556984
23,1756.4183439639387,Alta,Publicidad en Eventos,Sí,49.16830233611176
52,820.206037599149,Baja,Publicidad en Línea,Sí,92.99654161121622
21,1358.6970436602992,Baja,Publicidad en Línea,Sí,50.84915286916687
18,944.8223217538987,Alta,Publicidad en Eventos,Sí,37.68783507665747
53,630.1160337365338,Media,Publicidad en Eventos,Sí,38.74539667351996
43,1267.7585042842259,Alta,Marketing de Influencia,No,75.47283821540933
38,1945.563050247404,Baja,Marketing de Influencia,No,45.72261784647091
47,2938.185833438123,Baja,Marketing de Influencia,No,76.93228065744174
19,3825.6205345508897,Baja,Marketing de Contenido,Sí,71.63582330930578
32,996.0637197883907,Alta,Marketing de Influencia,No,27.338486746714587
56,635.2053531830163,Media,Marketing de Influencia,Sí,76.47495161804025
22,1764.6966416196458,Media,Marketing de Influencia,Sí,21.401976569252756
24,3024.4432869041793,Baja,Marketing de Contenido,Sí,65.83313364911882
35,3354.0856249577278,Alta,Publicidad en Eventos,Sí,93.27308405606432
47,1046.8860058929263,Media,Publicidad en Línea,Sí,45.36554266890729
19,1529.7599313740427,Alta,Marketing de Influencia,Sí,25.528377360232557
34,629.4390564052603,Media,Marketing de Contenido,No,55.427700617956376
20,1663.4867777567667,Alta,Publicidad en Eventos,Sí,30.177307297465216
32,1502.4007801292385,Alta,Publicidad en Eventos,Sí,86.40425928264209
42,2354.5994612392283,Baja,Publicidad en Eventos,Sí,45.227887556982104
23,2896.7589566316587,Baja,Publicidad en Línea,No,54.59217841323854
39,1958.6575758105878,Baja,Marketing de Contenido,No,10.981870813900507
26,304.8803918835211,Media,Marketing de Influencia,No,72.8641986239046
26,3030.481059526219,Baja,Publicidad en Línea,Sí,46.82491116451389
51,1045.5245400197223,Alta,Publicidad en Línea,Sí,41.6243441351132
23,2709.4089083431018,Media,Publicidad en Línea,No,6.948833873850924
50,3595.715620330279,Alta,Marketing de Influencia,Sí,33.16573894869389
18,1813.7356382428354,Alta,Marketing de Contenido,No,96.63181288710283
24,414.1962856482613,Alta,Marketing de Influencia,No,90.80092854086756
32,3749.474087438292,Alta,Marketing de Influencia,Sí,9.75028310529995
55,1382.7380516184699,Baja,Marketing de Contenido,No,98.61066757091051
46,2995.5552338925763,Media,Publicidad en Eventos,Sí,62.737048035761234
34,1566.904808228822,Media,Publicidad en Línea,No,68.74509153244108
47,3413.9753836689115,Baja,Publicidad en Eventos,Sí,98.9613473679347
36,2712.6301166531935,Baja,Publicidad en Eventos,No,21.2270455201088
47,1384.1618062777225,Media,Publicidad en Línea,Sí,32.88468298889258
55,805.2072478141121,Media,Marketing de Influencia,Sí,5.732309181070527
21,904.444720198642,Alta,Publicidad en Línea,Sí,65.06985958052736
28,3177.4751142157775,Alta,Publicidad en Línea,No,41.58919069756565
59,674.8094794418691,Baja,Marketing de Influencia,Sí,76.16447533682314
57,839.3893416218417,Baja,Marketing de Influencia,No,75.15106826154684
50,2487.7844109853863,Baja,Publicidad en Línea,No,50.5998695404426
50,768.0705315312508,Baja,Marketing de Influencia,Sí,29.17623002512425
46,497.609278377823,Baja,Publicidad en Eventos,No,73.12598619169026
32,1017.9080199250653,Baja,Publicidad en Eventos,Sí,10.644079670550145
49,1378.9816631366214,Media,Marketing de Contenido,Sí,79.86074827266924
52,1785.1300446994726,Media,Publicidad en Línea,No,12.790892845946711
55,2869.6280770337426,Media,Marketing de Contenido,No,21.71306212061319
53,3104.6315438135953,Media,Marketing de Influencia,Sí,90.79210617027051
21,2620.5125583181984,Media,Marketing de Influencia,No,39.591403487084655
31,2227.058416881252,Baja,Marketing de Influencia,No,35.81410946865924
36,538.8142425823279,Alta,Publicidad en Eventos,No,70.09536287297233
35,1985.5413686476707,Baja,Marketing de Contenido,Sí,0.5151910820008543
52,692.8809341311419,Alta,Publicidad en Eventos,Sí,49.87488470586754
52,3377.1558157719787,Media,Marketing de Influencia,No,37.52136919631312
37,1382.4715674922609,Baja,Publicidad en Línea,Sí,52.41711211588422
22,1793.5992749169961,Baja,Publicidad en Eventos,Sí,2.0712681671609556
29,515.7683823933514,Media,Publicidad en Eventos,No,72.24077323151211
39,1862.0320606256214,Baja,Publicidad en Línea,Sí,46.87479892374022
21,2686.0084312630993,Media,Marketing de Contenido,Sí,66.16460274109014
52,2138.5523327827113,Baja,Marketing de Influencia,No,89.36182133532257
37,3346.0831901217653,Baja,Marketing de Influencia,Sí,29.927668379600803
44,1770.883480034814,Media,Marketing de Influencia,No,0.805745649790035
26,3812.3669477535404,Media,Publicidad en Línea,Sí,89.69108342159161
59,3363.4225936303765,Baja,Publicidad en Línea,Sí,31.26977284216825
32,3212.380345841292,Alta,Publicidad en Línea,Sí,79.3933956416724
53,867.6612498550164,Media,Publicidad en Eventos,Sí,71.69233055356476
30,1189.6891427912988,Media,Publicidad en Línea,No,66.75360962810468
35,1593.7630282804432,Alta,Marketing de Influencia,Sí,66.47503952732946
41,967.9615777115253,Media,Marketing de Contenido,Sí,56.399593470272045
35,576.5125705639732,Alta,Marketing de Contenido,Sí,87.89268303173387
50,395.62764752354235,Baja,Publicidad en Línea,Sí,11.883110970659416
29,1826.3898136241003,Media,Marketing de Influencia,Sí,46.41145868160268
58,439.9945656667371,Baja,Publicidad en Eventos,Sí,59.02146447686274
20,947.1832829922016,Alta,Publicidad en Línea,No,23.432736058911708
40,3708.537911422026,Media,Publicidad en Línea,Sí,91.48819530396248
22,2144.6173000651606,Baja,Marketing de Contenido,Sí,23.844408169045415
59,682.3806164497944,Baja,Publicidad en Eventos,Sí,13.656065977032416
33,3580.132272378718,Alta,Publicidad en Línea,Sí,0.7838048029474298
35,987.008181485089,Alta,Marketing de Contenido,Sí,97.34366169284941
57,2131.5560787545573,Baja,Marketing de Contenido,Sí,24.120820060889812
31,3418.613300843913,Alta,Marketing de Influencia,Sí,33.3554278849348
49,3955.628361996751,Baja,Marketing de Influencia,Sí,99.76256565739742
53,768.0158810581493,Alta,Publicidad en Línea,No,9.552385403378672
21,2883.9995964459326,Media,Marketing de Influencia,Sí,8.992702780252538
43,585.144830040633,Baja,Publicidad en Eventos,No,29.61517613475899
